time,tag,value
2025-12-02T08:38:56Z,# Example targets.txt - one entry per line: <objectRef> <FC>,READ_ERROR
2025-12-02T08:38:56Z,# Lines starting with # are comments,READ_ERROR
2025-12-02T08:38:56Z,#LD0/LLN0.Mod.stVal ST,UNSUPPORTED_TYPE_15
2025-12-02T08:38:57Z,#LD0/LLN0.AnOut1.phsA.mag MV,UNSUPPORTED_TYPE_15
2025-12-02T08:38:57Z,#LD0/TOTW.W.current MX,UNSUPPORTED_TYPE_15
2025-12-02T08:38:57Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:38:58Z,# Example targets.txt - one entry per line: <objectRef> <FC>,READ_ERROR
2025-12-02T08:38:58Z,# Lines starting with # are comments,READ_ERROR
2025-12-02T08:38:58Z,#LD0/LLN0.Mod.stVal ST,UNSUPPORTED_TYPE_15
2025-12-02T08:38:59Z,#LD0/LLN0.AnOut1.phsA.mag MV,UNSUPPORTED_TYPE_15
2025-12-02T08:38:59Z,#LD0/TOTW.W.current MX,UNSUPPORTED_TYPE_15
2025-12-02T08:38:59Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:39:00Z,# Example targets.txt - one entry per line: <objectRef> <FC>,READ_ERROR
2025-12-02T08:39:00Z,# Lines starting with # are comments,READ_ERROR
2025-12-02T08:39:01Z,#LD0/LLN0.Mod.stVal ST,UNSUPPORTED_TYPE_15
2025-12-02T08:39:01Z,#LD0/LLN0.AnOut1.phsA.mag MV,UNSUPPORTED_TYPE_15
2025-12-02T08:39:01Z,#LD0/TOTW.W.current MX,UNSUPPORTED_TYPE_15
2025-12-02T08:39:01Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:39:02Z,# Example targets.txt - one entry per line: <objectRef> <FC>,READ_ERROR
2025-12-02T08:39:02Z,# Lines starting with # are comments,READ_ERROR
2025-12-02T08:39:03Z,#LD0/LLN0.Mod.stVal ST,UNSUPPORTED_TYPE_15
2025-12-02T08:39:03Z,#LD0/LLN0.AnOut1.phsA.mag MV,UNSUPPORTED_TYPE_15
2025-12-02T08:39:03Z,#LD0/TOTW.W.current MX,UNSUPPORTED_TYPE_15
2025-12-02T08:39:03Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:39:04Z,# Example targets.txt - one entry per line: <objectRef> <FC>,READ_ERROR
2025-12-02T08:39:04Z,# Lines starting with # are comments,READ_ERROR
2025-12-02T08:39:05Z,#LD0/LLN0.Mod.stVal ST,UNSUPPORTED_TYPE_15
2025-12-02T08:39:05Z,#LD0/LLN0.AnOut1.phsA.mag MV,UNSUPPORTED_TYPE_15
2025-12-02T08:39:05Z,#LD0/TOTW.W.current MX,UNSUPPORTED_TYPE_15
2025-12-02T08:39:05Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:39:06Z,# Example targets.txt - one entry per line: <objectRef> <FC>,READ_ERROR
2025-12-02T08:39:06Z,# Lines starting with # are comments,READ_ERROR
2025-12-02T08:39:07Z,#LD0/LLN0.Mod.stVal ST,UNSUPPORTED_TYPE_15
2025-12-02T08:39:07Z,#LD0/LLN0.AnOut1.phsA.mag MV,UNSUPPORTED_TYPE_15
2025-12-02T08:39:07Z,#LD0/TOTW.W.current MX,UNSUPPORTED_TYPE_15
2025-12-02T08:39:07Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:39:09Z,# Example targets.txt - one entry per line: <objectRef> <FC>,READ_ERROR
2025-12-02T08:39:09Z,# Lines starting with # are comments,READ_ERROR
2025-12-02T08:39:09Z,#LD0/LLN0.Mod.stVal ST,UNSUPPORTED_TYPE_15
2025-12-02T08:39:09Z,#LD0/LLN0.AnOut1.phsA.mag MV,UNSUPPORTED_TYPE_15
2025-12-02T08:39:09Z,#LD0/TOTW.W.current MX,UNSUPPORTED_TYPE_15
2025-12-02T08:39:10Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:39:11Z,# Example targets.txt - one entry per line: <objectRef> <FC>,READ_ERROR
2025-12-02T08:39:11Z,# Lines starting with # are comments,READ_ERROR
2025-12-02T08:39:11Z,#LD0/LLN0.Mod.stVal ST,UNSUPPORTED_TYPE_15
2025-12-02T08:39:11Z,#LD0/LLN0.AnOut1.phsA.mag MV,UNSUPPORTED_TYPE_15
2025-12-02T08:39:11Z,#LD0/TOTW.W.current MX,UNSUPPORTED_TYPE_15
2025-12-02T08:39:12Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
time,tag,value
2025-12-02T08:39:55Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:39:56Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:39:57Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:39:59Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:40:00Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:40:01Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:40:02Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:40:04Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:40:05Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T08:40:06Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
time,tag,value
2025-12-02T09:16:53Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:16:54Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:16:55Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:16:56Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:16:58Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:16:59Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:17:00Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:17:02Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:17:03Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:17:04Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:17:05Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:17:07Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:17:08Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:17:09Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
time,tag,value
2025-12-02T09:17:19Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:20Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:21Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:23Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:24Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:25Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:27Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:28Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:29Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:30Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:32Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:33Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:34Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:35Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:37Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
2025-12-02T09:17:38Z,DCSRelay/VI1GGIO137.ST,UNSUPPORTED_TYPE_15
time,tag,value
2025-12-02T09:18:03Z,DCSRelay,READ_ERROR
2025-12-02T09:18:04Z,DCSRelay,READ_ERROR
2025-12-02T09:18:05Z,DCSRelay,READ_ERROR
2025-12-02T09:18:06Z,DCSRelay,READ_ERROR
2025-12-02T09:18:07Z,DCSRelay,READ_ERROR
2025-12-02T09:18:08Z,DCSRelay,READ_ERROR
2025-12-02T09:18:09Z,DCSRelay,READ_ERROR
2025-12-02T09:18:10Z,DCSRelay,READ_ERROR
2025-12-02T09:18:11Z,DCSRelay,READ_ERROR
2025-12-02T09:18:12Z,DCSRelay,READ_ERROR
2025-12-02T09:18:13Z,DCSRelay,READ_ERROR
2025-12-02T09:18:14Z,DCSRelay,READ_ERROR
2025-12-02T09:18:15Z,DCSRelay,READ_ERROR
time,tag,value
2025-12-02T09:19:32Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:33Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:34Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:36Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:37Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:38Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:40Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:41Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:42Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:43Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:45Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:46Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:47Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:48Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:50Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:19:51Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
time,tag,value
2025-12-02T09:22:14Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:22:15Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:22:17Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:22:18Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
2025-12-02T09:22:19Z,DCSRelay/VI1GGIO137.ST.SPCSO,UNSUPPORTED_TYPE_15
time,tag,value
2025-12-02T09:31:52Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:31:53Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:31:54Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:31:55Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:31:57Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:31:58Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:31:59Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:32:00Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:32:02Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:32:03Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:32:04Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:32:05Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
time,tag,value
2025-12-02T09:32:58Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:32:59Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:00Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:02Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:03Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:04Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:05Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:07Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:08Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:09Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:10Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:33:12Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
time,tag,value
2025-12-02T09:36:09Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:36:09Z,DCSRelay/LLN0.brcbEV101.RptID,UNSUPPORTED_TYPE_15
2025-12-02T09:36:11Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:36:11Z,DCSRelay/LLN0.brcbEV101.RptID,UNSUPPORTED_TYPE_15
2025-12-02T09:36:12Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:36:13Z,DCSRelay/LLN0.brcbEV101.RptID,UNSUPPORTED_TYPE_15
2025-12-02T09:36:14Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:36:14Z,DCSRelay/LLN0.brcbEV101.RptID,UNSUPPORTED_TYPE_15
2025-12-02T09:36:15Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:36:15Z,DCSRelay/LLN0.brcbEV101.RptID,UNSUPPORTED_TYPE_15
2025-12-02T09:36:17Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:36:17Z,DCSRelay/LLN0.brcbEV101.RptID,UNSUPPORTED_TYPE_15
2025-12-02T09:36:18Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:36:19Z,DCSRelay/LLN0.brcbEV101.RptID,UNSUPPORTED_TYPE_15
time,tag,value
2025-12-02T09:36:57Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:36:58Z,DCSRelay/LLN0.brcbEV101.RptEna,UNSUPPORTED_TYPE_15
2025-12-02T09:36:59Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:36:59Z,DCSRelay/LLN0.brcbEV101.RptEna,UNSUPPORTED_TYPE_15
time,tag,value
2025-12-02T09:38:19Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:38:20Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:38:21Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
